openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q19662b92f5c4,e22ed572974b62c275150b46f4d4a1cc,direct,r5,r5,False,True,1,,281,741,84,7.1784,False,"node_exists,grounded,reachable",r1
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q1970bab8896a,1130ba0dd0e9ddf5866243c1762a5c40,ungroundable_far,,,True,True,1,parse,309,765,200,3.9130,False,"node_exists,grounded,reachable",r7
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q19bcc5160aab,0fa3734f861d70658ddf2f8f8b998349,ungroundable_far,,,True,True,1,parse,107,507,200,5.0878,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q1a64dbf95243,44ca865d374947bfa1da69b4790e352d,attribute,r0,,True,False,1,parse,223,665,200,6.8135,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q1c431cc5663d,8926754ee7c07ba3f2e7c4ac3bfa3418,ungroundable_near,,,True,True,1,grounded,183,605,116,5.7311,False,"node_exists,grounded,reachable",r6
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q1ed04f56a74c,1dd7279c1cb8c0c5d026563b949dc2ce,relational,r1,,True,False,1,parse,377,867,200,8.1923,False,"node_exists,relation_holds,reachable",r6
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q1f92aad731f6,06467498bad2334a09ff2b66be8b4423,ungroundable_far,,,True,True,1,parse,174,599,200,5.2561,False,"node_exists,grounded,reachable",r2
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q20c41f0abc8d,159608a2a797001201c207c124e183c1,direct,r4,r4,False,True,1,,297,750,101,4.7704,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q22c8ba39287d,8926754ee7c07ba3f2e7c4ac3bfa3418,ungroundable_near,,,True,True,1,grounded,183,606,142,6.4651,False,"node_exists,grounded,reachable",r6
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q275fa86fcacf,44ca865d374947bfa1da69b4790e352d,direct,r0,r0,False,True,1,,223,665,103,3.6745,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q2b762c6a0e51,df0532cb84af67e9e1ff27fb0b90f463,ungroundable_far,,,True,True,1,parse,310,780,200,6.7819,False,"node_exists,grounded,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q2b833487d4e2,42dcfd98147d3ed0a541ea08d4f74599,ungroundable_far,,,True,True,1,parse,118,519,200,4.7791,False,"node_exists,grounded,reachable",r1
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q2de11f77aa61,aca48b87e022222c1b7dde78cd57939a,ungroundable_near,,,True,True,1,parse,174,595,200,5.8774,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q30652cc9f319,44ca865d374947bfa1da69b4790e352d,ungroundable_far,,,True,True,1,parse,223,665,200,7.3325,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q3155c99295e4,70899d6b947fd0726ad00bf26faa64cb,ungroundable_far,,,True,True,1,parse,100,500,200,4.8280,False,"node_exists,grounded,reachable",r1
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q3259f942ff33,cd3e971d383bd7c89240b1a08d8a6333,attribute,r6,r6,False,True,1,,204,635,159,5.9093,False,"node_exists,grounded,reachable",r12
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q327b6ad6e3e5,2d3fc297b29d54b02a0d1c1233789183,ungroundable_far,,,True,True,1,parse,249,697,200,6.9744,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q3583fce6327e,93856fc072b3eac411e3bf1200882a54,relational,r2,,True,False,1,parse,181,610,200,5.9378,False,"node_exists,relation_holds,reachable",r2
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q3909305a79b6,2d3246c2ac88eec9d463fe95a61578a4,direct,r5,r5,False,True,1,,243,685,96,6.7695,False,"node_exists,grounded,reachable",r6
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q3ee6f9c4b476,ad7e07ef33b33f1cd6e5796232ac9d62,direct,r1,r1,False,True,1,,185,612,181,4.7969,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q3f84fc739fa5,1dd7279c1cb8c0c5d026563b949dc2ce,direct,r9,r9,False,True,1,,377,865,150,7.8255,False,"node_exists,grounded,reachable",r6
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4041a0e86dc2,1130ba0dd0e9ddf5866243c1762a5c40,relational,r3,,True,False,1,parse,371,843,200,8.1986,False,"node_exists,relation_holds,reachable",r7
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4467df49bf7c,2889395ce739ef388d049cd9214b7f11,direct,r0,r0,False,True,1,,324,797,103,7.0273,False,"node_exists,grounded,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q466b25c43b6c,e88dccbc34258650c0f66a55a30cb5c8,attribute,r3,r3,False,True,1,,107,504,128,2.6000,False,"node_exists,grounded,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4765b8d19c72,6634128f236d4a3e88234c50e883b499,ungroundable_near,,,True,True,1,parse,169,588,200,3.7303,False,"node_exists,grounded,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q482eb0e90881,667dd0a5e821bc5a7fc4ca799028c909,attribute,r6,r6,False,True,1,,141,550,158,3.8902,False,"node_exists,grounded,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q48ea5b07b922,344798157caa769b33a70d59f8041394,ungroundable_near,,,True,True,1,grounded,330,789,152,4.9122,False,"node_exists,grounded,reachable",r11
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q494216d204bf,a4e27fdb6c9eb634a1e400a6794debc0,relational,r2,,True,False,1,parse,180,599,200,6.2469,False,"node_exists,relation_holds,reachable",r2
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4aa8e6b1c2be,97fddc733383f61d663ef4d5aac62133,ungroundable_far,,,True,True,1,parse,226,669,200,6.4484,False,"node_exists,grounded,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4ab281c11231,9fd109555023e9f22a09ab17151f42ee,ungroundable_near,,,True,True,1,parse,175,583,200,3.1730,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4bcc439d4eab,578e2e10e8e02ea3d982c8e379b33028,ungroundable_near,,,True,True,1,parse,240,687,200,4.8128,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4d20d3165917,2100b6e21830fe992b8c7f0c4c2277e5,ungroundable_near,,,True,True,1,grounded,117,518,134,5.9541,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4d6fd614c8a7,76f9287b18bcd069156e8ce35a5c6f1b,ungroundable_far,,,True,True,1,parse,252,700,200,5.7446,False,"node_exists,grounded,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4d9a17a04e27,03dff8085e6af134d993d987a3b02172,attribute,r5,,True,False,1,parse,218,658,200,5.0880,False,"node_exists,grounded,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4e1423cd9190,9d9ee4993580cf68365c4bccd89868b6,attribute,r4,r4,False,True,1,,179,604,184,3.7380,False,"node_exists,grounded,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q4f629dd30073,1130ba0dd0e9ddf5866243c1762a5c40,attribute,r3,,True,False,1,parse,346,813,200,7.3177,False,"node_exists,grounded,reachable",r7
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q505f0a6d6827,34ef297e9289064bb854715f324e27fb,ungroundable_far,,,True,True,1,parse,102,494,200,2.8607,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q51af058fc702,cd3e971d383bd7c89240b1a08d8a6333,relational,r0,,True,False,1,parse,227,660,200,6.9616,False,"node_exists,relation_holds,reachable",r12
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q52ae7e63b6cc,9d9ee4993580cf68365c4bccd89868b6,relational,r4,,True,False,1,parse,223,659,200,4.8167,False,"node_exists,relation_holds,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q54a741c0d0c4,7033cfb441c3c0ba321c10fd885b6d1b,ungroundable_far,,,True,True,1,parse,398,882,200,5.9798,False,"node_exists,grounded,reachable",r13
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q559bc4aaefac,e4cd0a9247ac883ad4a7edae77324d58,attribute,r5,,True,False,1,parse,231,677,200,6.9538,False,"node_exists,grounded,reachable",r1
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q5765af46ae88,253dc233bc46741eec2894f1138a2f02,attribute,r4,,True,False,1,parse,212,644,200,3.7456,False,"node_exists,grounded,reachable",r1
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q58eedcb0cca3,159608a2a797001201c207c124e183c1,attribute,r2,r2,False,True,1,,228,667,125,4.9584,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q59ae39997d17,436d655f24d385512e1e782b5ba88c6b,direct,r7,r7,False,True,1,,388,891,97,5.8287,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q5adc95fa1bba,2d3246c2ac88eec9d463fe95a61578a4,ungroundable_near,,,True,True,1,parse,273,723,200,5.8587,False,"node_exists,grounded,reachable",r6
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q5f421b91998b,6634128f236d4a3e88234c50e883b499,ungroundable_near,,,True,True,1,parse,229,658,200,4.8521,False,"node_exists,grounded,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q61c0779f9425,44e91d586fb270fe5a36926323711784,ungroundable_near,,,True,True,1,parse,375,863,200,7.7734,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6397c4c8f95c,5795a95e816570fb73e7eb74a67a04c4,ungroundable_far,,,True,True,1,parse,89,485,200,4.8162,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q63a2d90348cf,436d655f24d385512e1e782b5ba88c6b,direct,r2,r2,False,True,1,,388,891,102,6.9775,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q646e39cb9ac2,34ef297e9289064bb854715f324e27fb,relational,r0,,True,False,1,parse,102,496,200,1.9989,False,"node_exists,relation_holds,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q64cffef181d3,1f7a2a3496e93486dfc733e4a22c3876,ungroundable_near,,,True,True,1,grounded,244,692,134,6.8927,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q699ffe0d525c,1f7a2a3496e93486dfc733e4a22c3876,attribute,r5,,True,False,1,parse,278,735,200,5.9362,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6a358e22161b,cd3e971d383bd7c89240b1a08d8a6333,relational,r10,,True,False,1,parse,227,666,200,5.3225,False,"node_exists,relation_holds,reachable",r12
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6b63be068ba1,d95e23f550ada726e1dc8f08450b3eab,ungroundable_near,,,True,True,1,parse,246,679,200,6.4511,False,"node_exists,grounded,reachable",r7
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6b9b6e7486f9,d95e23f550ada726e1dc8f08450b3eab,relational,r3,,True,False,1,parse,246,682,200,4.7305,False,"node_exists,relation_holds,reachable",r7
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6c1cc1ef1d97,1f7a2a3496e93486dfc733e4a22c3876,direct,r6,r6,False,True,1,,276,732,129,4.8903,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6cbe9571f1e1,10cd7a30a38569c00654cdadb027ce35,relational,r1,,True,False,1,parse,102,501,200,4.8117,False,"node_exists,relation_holds,reachable",r2
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6d37df87f41f,5853a17ba4b1c798cf802b458c675fce,attribute,r1,r1,False,True,1,,107,504,138,3.0706,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q6fad29ef0f68,70899d6b947fd0726ad00bf26faa64cb,ungroundable_far,,,True,True,1,parse,100,498,200,4.8867,False,"node_exists,grounded,reachable",r1
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q719d9167cc75,6634128f236d4a3e88234c50e883b499,direct,r2,r2,False,True,1,,210,634,96,5.7633,False,"node_exists,grounded,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q71d6becc2753,25a454ca157239076db54f169bd12862,attribute,r0,,True,False,1,parse,212,645,200,6.0339,False,"node_exists,grounded,reachable",r2
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q752cee8f7027,8926754ee7c07ba3f2e7c4ac3bfa3418,relational,r0,,True,False,1,parse,179,607,200,3.9406,False,"node_exists,relation_holds,reachable",r6
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q78ae5bdb5235,2889395ce739ef388d049cd9214b7f11,attribute,r6,,True,False,1,parse,287,750,200,10.9423,False,"node_exists,grounded,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7916bb6ed6db,e4cd0a9247ac883ad4a7edae77324d58,attribute,r5,,True,False,1,parse,231,678,200,0.7149,False,"node_exists,grounded,reachable",r1
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q79812039853a,14f45f1c049e885719e77610e0a17ea6,relational,r5,,True,False,1,parse,110,508,200,3.6721,False,"node_exists,relation_holds,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q79da1a814fbc,5cf3135156ba3de8586c3b44ff099d7c,attribute,r6,r6,False,True,1,,250,695,165,6.9394,False,"node_exists,grounded,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7a90fe95ffce,03dff8085e6af134d993d987a3b02172,ungroundable_far,,,True,True,1,parse,218,658,200,5.9364,False,"node_exists,grounded,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7b539baf8ba6,6634128f236d4a3e88234c50e883b499,relational,r3,,True,False,1,parse,210,637,200,4.8076,False,"node_exists,relation_holds,reachable",r4
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7b9ecd434bee,436d655f24d385512e1e782b5ba88c6b,direct,r8,r8,False,True,1,,388,892,94,7.9845,False,"node_exists,grounded,reachable",r5
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7c0e2a862762,e88dccbc34258650c0f66a55a30cb5c8,relational,r0,,True,False,1,parse,107,507,200,5.0162,False,"node_exists,relation_holds,reachable",r3
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7ca35515a0a7,159608a2a797001201c207c124e183c1,ungroundable_near,,,True,True,1,grounded,297,750,164,5.1200,False,"node_exists,grounded,reachable",r0
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7d9980c103b1,96545b8c90ffce72e1cb10366d0d5def,ungroundable_far,,,True,True,1,parse,249,694,200,4.1947,False,"node_exists,grounded,reachable",r9
openai/gpt-oss-20b|main|n1|v1|estructured|k2,main,openai/gpt-oss-20b,groq,1,True,structured,2,400,0.6,resolve_v1,q7df4338bdd96,35cb37263bc0ab3b6edf66c925bd94d3,ungroundable_far,,,True,True,1,parse,228,670,200,6.0610,False,"node_exists,grounded,reachable",r3
