llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q3583fce6327e,93856fc072b3eac411e3bf1200882a54,relational,r2,r4,False,False,1,,181,549,47,39.0351,False,disabled,r2
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q3909305a79b6,2d3246c2ac88eec9d463fe95a61578a4,direct,r5,r5,False,True,1,,243,624,37,54.6130,False,disabled,r6
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q3ee6f9c4b476,ad7e07ef33b33f1cd6e5796232ac9d62,direct,r1,r1,False,True,1,,185,551,45,44.9352,False,disabled,r0
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q3f84fc739fa5,1dd7279c1cb8c0c5d026563b949dc2ce,direct,r9,r9,False,True,1,,377,804,45,17.2125,False,disabled,r6
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q4041a0e86dc2,1130ba0dd0e9ddf5866243c1762a5c40,relational,r3,r4,False,False,1,,371,784,52,50.4943,False,disabled,r7
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q4467df49bf7c,2889395ce739ef388d049cd9214b7f11,direct,r0,r0,False,True,1,,324,735,42,57.1168,False,disabled,r4
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q466b25c43b6c,e88dccbc34258650c0f66a55a30cb5c8,attribute,r3,r3,False,True,1,,107,446,45,27.9582,False,disabled,r3
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q4765b8d19c72,6634128f236d4a3e88234c50e883b499,ungroundable_near,,r4,False,False,1,,169,526,46,39.1647,False,disabled,r4
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q482eb0e90881,667dd0a5e821bc5a7fc4ca799028c909,attribute,r6,r6,False,True,1,,141,491,46,32.7332,False,disabled,r4
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q48ea5b07b922,344798157caa769b33a70d59f8041394,ungroundable_near,,r2,False,False,1,,330,732,44,59.0399,False,disabled,r11
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q494216d204bf,a4e27fdb6c9eb634a1e400a6794debc0,relational,r2,r2,False,True,1,,180,539,52,39.7150,False,disabled,r2
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q4aa8e6b1c2be,97fddc733383f61d663ef4d5aac62133,ungroundable_far,,null,False,False,1,,226,607,37,16.6808,False,disabled,r4
llama3.1:8b|main|n1|v0|estructured|k2,main,llama3.1:8b,ollama,1,False,structured,2,400,0.6,resolve_v1,q4ab281c11231,9fd109555023e9f22a09ab17151f42ee,ungroundable_near,,r7,False,False,1,,175,526,44,33.0364,False,disabled,r0
